"Step","Adam-5 - gen_loss","Adam-5 - gen_loss__MIN","Adam-5 - gen_loss__MAX","SGD-1 - gen_loss","SGD-1 - gen_loss__MIN","SGD-1 - gen_loss__MAX","SGD-5 - gen_loss","SGD-5 - gen_loss__MIN","SGD-5 - gen_loss__MAX","Adam-1 - gen_loss","Adam-1 - gen_loss__MIN","Adam-1 - gen_loss__MAX"
"423","0.7497715160250664","0.7497715160250664","0.7497715160250664","0.696832686762015","0.696832686762015","0.696832686762015","0.7105832012494405","0.7105832012494405","0.7105832012494405","0.7391398463646571","0.7391398463646571","0.7391398463646571"
"424","0.7514711285630862","0.7514711285630862","0.7514711285630862","0.7010256048043569","0.7010256048043569","0.7010256048043569","0.7099387593070666","0.7099387593070666","0.7099387593070666","0.7363544547557831","0.7363544547557831","0.7363544547557831"
"425","0.752901462217172","0.752901462217172","0.752901462217172","0.7010452521840731","0.7010452521840731","0.7010452521840731","0.7074835358063379","0.7074835358063379","0.7074835358063379","0.73690885891517","0.73690885891517","0.73690885891517"
"426","0.7484157370527585","0.7484157370527585","0.7484157370527585","0.6928562740484874","0.6928562740484874","0.6928562740484874","0.7071056710680326","0.7071056710680326","0.7071056710680326","0.7373557270566622","0.7373557270566622","0.7373557270566622"
"427","0.7495940101146698","0.7495940101146698","0.7495940101146698","0.6965417013565699","0.6965417013565699","0.6965417013565699","0.7073195840915044","0.7073195840915044","0.7073195840915044","0.7358758214116097","0.7358758214116097","0.7358758214116097"
"428","0.7506068929036458","0.7506068929036458","0.7506068929036458","0.6969542042414347","0.6969542042414347","0.6969542042414347","0.7093514865636825","0.7093514865636825","0.7093514865636825","0.7354519318540891","0.7354519318540891","0.7354519318540891"
"429","0.7507196832696597","0.7507196832696597","0.7507196832696597","0.6984855942924817","0.6984855942924817","0.6984855942924817","0.7101368749141693","0.7101368749141693","0.7101368749141693","0.7360707347591718","0.7360707347591718","0.7360707347591718"
"430","0.7480638865629832","0.7480638865629832","0.7480638865629832","0.6975572281082472","0.6975572281082472","0.6975572281082472","0.7129968606432279","0.7129968606432279","0.7129968606432279","0.7362829981247584","0.7362829981247584","0.7362829981247584"
"431","0.7488748103380203","0.7488748103380203","0.7488748103380203","0.697761293053627","0.697761293053627","0.697761293053627","0.7096841926376025","0.7096841926376025","0.7096841926376025","0.7366622652610143","0.7366622652610143","0.7366622652610143"
"432","0.7500370743870736","0.7500370743870736","0.7500370743870736","0.7016021608312925","0.7016021608312925","0.7016021608312925","0.7096666110555331","0.7096666110555331","0.7096666110555331","0.7352467881639798","0.7352467881639798","0.7352467881639798"
"433","0.7482224446535111","0.7482224446535111","0.7482224446535111","0.698538122077783","0.698538122077783","0.698538122077783","0.7111021898190181","0.7111021898190181","0.7111021898190181","0.7371385535597801","0.7371385535597801","0.7371385535597801"
"434","0.7501284466187159","0.7501284466187159","0.7501284466187159","0.698351068298022","0.698351068298022","0.698351068298022","0.7056229907274246","0.7056229907274246","0.7056229907274246","0.7352253752946853","0.7352253752946853","0.7352253752946853"
"435","0.7488670532902082","0.7488670532902082","0.7488670532902082","0.7008173871040344","0.7008173871040344","0.7008173871040344","0.7092462634046872","0.7092462634046872","0.7092462634046872","0.7342230386535327","0.7342230386535327","0.7342230386535327"
"436","0.7492986760536829","0.7492986760536829","0.7492986760536829","0.6992309963703156","0.6992309963703156","0.6992309963703156","0.7132041844725608","0.7132041844725608","0.7132041844725608","0.7364818434913953","0.7364818434913953","0.7364818434913953"
"437","0.7487040483951568","0.7487040483951568","0.7487040483951568","0.701301784714063","0.701301784714063","0.701301784714063","0.7086205450693767","0.7086205450693767","0.7086205450693767","0.7352432005604108","0.7352432005604108","0.7352432005604108"
"438","0.7480051456888517","0.7480051456888517","0.7480051456888517","0.6947383369008701","0.6947383369008701","0.6947383369008701","0.7064301544427871","0.7064301544427871","0.7064301544427871","0.7341614506642024","0.7341614506642024","0.7341614506642024"
"439","0.7471944316228231","0.7471944316228231","0.7471944316228231","0.6995746262868245","0.6995746262868245","0.6995746262868245","0.7089657295743624","0.7089657295743624","0.7089657295743624","0.7358626690506935","0.7358626690506935","0.7358626690506935"
"440","0.7458277987440427","0.7458277987440427","0.7458277987440427","0.6964079538981119","0.6964079538981119","0.6964079538981119","0.7086319553852082","0.7086319553852082","0.7086319553852082","0.7359102420012156","0.7359102420012156","0.7359102420012156"
"441","0.7496701140205065","0.7496701140205065","0.7496701140205065","0.7000083479285241","0.7000083479285241","0.7000083479285241","0.7110241947571436","0.7110241947571436","0.7110241947571436","0.7354370349645615","0.7354370349645615","0.7354370349645615"
"442","0.7470055509606998","0.7470055509606998","0.7470055509606998","0.6971551143129666","0.6971551143129666","0.6971551143129666","0.7107399446765582","0.7107399446765582","0.7107399446765582","0.7364113543430965","0.7364113543430965","0.7364113543430965"
"443","0.7461294109622637","0.7461294109622637","0.7461294109622637","0.6949707773327828","0.6949707773327828","0.6949707773327828","0.7146464854478836","0.7146464854478836","0.7146464854478836","0.7346860673030218","0.7346860673030218","0.7346860673030218"
"444","0.7466594343384106","0.7466594343384106","0.7466594343384106","0.6955457283059756","0.6955457283059756","0.6955457283059756","0.7126502607266109","0.7126502607266109","0.7126502607266109","0.7357155074675877","0.7357155074675877","0.7357155074675877"
"445","0.7476863119006157","0.7476863119006157","0.7476863119006157","0.6969119777282079","0.6969119777282079","0.6969119777282079","0.7030755933125814","0.7030755933125814","0.7030755933125814","0.734289465645949","0.734289465645949","0.734289465645949"
"446","0.7473995413382848","0.7473995413382848","0.7473995413382848","0.6991275364160537","0.6991275364160537","0.6991275364160537","0.7067721956968307","0.7067721956968307","0.7067721956968307","0.7355998418728511","0.7355998418728511","0.7355998418728511"
"447","0.7487534500161807","0.7487534500161807","0.7487534500161807","0.696875561773777","0.696875561773777","0.696875561773777","0.707880413432916","0.707880413432916","0.707880413432916","0.735700481235981","0.735700481235981","0.735700481235981"
"448","0.7456899087627729","0.7456899087627729","0.7456899087627729","0.6975644968946775","0.6975644968946775","0.6975644968946775","0.7059588817755381","0.7059588817755381","0.7059588817755381","0.7358451678355535","0.7358451678355535","0.7358451678355535"
"449","0.7460729999343554","0.7460729999343554","0.7460729999343554","0.6963718409339587","0.6963718409339587","0.6963718409339587","0.7079240296284358","0.7079240296284358","0.7079240296284358","0.7347746467590333","0.7347746467590333","0.7347746467590333"
"450","0.7472999214132627","0.7472999214132627","0.7472999214132627","0.6976102670033772","0.6976102670033772","0.6976102670033772","0.7075987236698469","0.7075987236698469","0.7075987236698469","0.7350991881887118","0.7350991881887118","0.7350991881887118"
"451","0.7477390960852305","0.7477390960852305","0.7477390960852305","0.697340979874134","0.697340979874134","0.697340979874134","0.7082776481906573","0.7082776481906573","0.7082776481906573","0.7349253855148952","0.7349253855148952","0.7349253855148952"
"452","0.7491124178965887","0.7491124178965887","0.7491124178965887","0.7003080972035726","0.7003080972035726","0.7003080972035726","0.7117046550909678","0.7117046550909678","0.7117046550909678","0.7361261357863744","0.7361261357863744","0.7361261357863744"
"453","0.7486384935180346","0.7486384935180346","0.7486384935180346","0.696449600259463","0.696449600259463","0.696449600259463","0.7090012301007906","0.7090012301007906","0.7090012301007906","0.7348752969503403","0.7348752969503403","0.7348752969503403"
"454","0.7466337791085244","0.7466337791085244","0.7466337791085244","0.7033506840467453","0.7033506840467453","0.7033506840467453","0.7087245468298594","0.7087245468298594","0.7087245468298594","0.7353157607714335","0.7353157607714335","0.7353157607714335"
"455","0.7475097397963206","0.7475097397963206","0.7475097397963206","0.7026259266336758","0.7026259266336758","0.7026259266336758","0.7080320752660434","0.7080320752660434","0.7080320752660434","0.7343185422817866","0.7343185422817866","0.7343185422817866"
"456","0.7478070313731829","0.7478070313731829","0.7478070313731829","0.698062495191892","0.698062495191892","0.698062495191892","0.7086206904053688","0.7086206904053688","0.7086206904053688","0.7350692308942477","0.7350692308942477","0.7350692308942477"
"457","0.7478262233734131","0.7478262233734131","0.7478262233734131","0.6979008548458417","0.6979008548458417","0.6979008548458417","0.7075975432991981","0.7075975432991981","0.7075975432991981","0.7361429602901141","0.7361429602901141","0.7361429602901141"
"458","0.7487499198317528","0.7487499198317528","0.7487499198317528","0.6979511184493701","0.6979511184493701","0.6979511184493701","0.710985252559185","0.710985252559185","0.710985252559185","0.7346101383368174","0.7346101383368174","0.7346101383368174"
"459","0.7479938669999441","0.7479938669999441","0.7479938669999441","0.6986306311686834","0.6986306311686834","0.6986306311686834","0.7095758472879727","0.7095758472879727","0.7095758472879727","0.7339988113443057","0.7339988113443057","0.7339988113443057"
"460","0.7478410315513611","0.7478410315513611","0.7478410315513611","0.6956992296377817","0.6956992296377817","0.6956992296377817","0.7065172509352367","0.7065172509352367","0.7065172509352367","0.733905488550663","0.733905488550663","0.733905488550663"
"461","0.7475539264082909","0.7475539264082909","0.7475539264082909","0.7005852695306142","0.7005852695306142","0.7005852695306142","0.7068089022239049","0.7068089022239049","0.7068089022239049","0.7356174233555793","0.7356174233555793","0.7356174233555793"
"462","0.7500074871381124","0.7500074871381124","0.7500074871381124","0.697302926381429","0.697302926381429","0.697302926381429","0.7098940214514733","0.7098940214514733","0.7098940214514733","0.7329333105683327","0.7329333105683327","0.7329333105683327"
"463","0.7476283228397369","0.7476283228397369","0.7476283228397369","0.6993536437551181","0.6993536437551181","0.6993536437551181","0.7107748703161876","0.7107748703161876","0.7107748703161876","0.735556881527106","0.735556881527106","0.735556881527106"
"464","0.7476649398605029","0.7476649398605029","0.7476649398605029","0.7049362306793531","0.7049362306793531","0.7049362306793531","0.7090168761213621","0.7090168761213621","0.7090168761213621","0.7335827453931173","0.7335827453931173","0.7335827453931173"
"465","0.7469582303365072","0.7469582303365072","0.7469582303365072","0.6948886560400327","0.6948886560400327","0.6948886560400327","0.7116718566417695","0.7116718566417695","0.7116718566417695","0.7337456736962","0.7337456736962","0.7337456736962"
"466","0.7468298646807671","0.7468298646807671","0.7468298646807671","0.6989344386259715","0.6989344386259715","0.6989344386259715","0.7129548030098279","0.7129548030098279","0.7129548030098279","0.7340146175026894","0.7340146175026894","0.7340146175026894"
"467","0.7470269981026649","0.7470269981026649","0.7470269981026649","0.6927423147360484","0.6927423147360484","0.6927423147360484","0.7076691925525666","0.7076691925525666","0.7076691925525666","0.7325076611836752","0.7325076611836752","0.7325076611836752"
"468","0.7463053199648857","0.7463053199648857","0.7463053199648857","0.698578300178051","0.698578300178051","0.698578300178051","0.7134880411624909","0.7134880411624909","0.7134880411624909","0.7328785459200541","0.7328785459200541","0.7328785459200541"
"469","0.744876826206843","0.744876826206843","0.744876826206843","0.696700950562954","0.696700950562954","0.696700950562954","0.7083126723766326","0.7083126723766326","0.7083126723766326","0.7326857103904089","0.7326857103904089","0.7326857103904089"
"470","0.7453837130467097","0.7453837130467097","0.7453837130467097","0.6973504695296288","0.6973504695296288","0.6973504695296288","0.7027875355879466","0.7027875355879466","0.7027875355879466","0.7331960607568423","0.7331960607568423","0.7331960607568423"
"471","0.745003343919913","0.745003343919913","0.745003343919913","0.7007035402456919","0.7007035402456919","0.7007035402456919","0.7064890688657761","0.7064890688657761","0.7064890688657761","0.7335358214378357","0.7335358214378357","0.7335358214378357"
"472","0.7432580048839251","0.7432580048839251","0.7432580048839251","0.6949907700220744","0.6949907700220744","0.6949907700220744","0.7098524052898089","0.7098524052898089","0.7098524052898089","0.7330698453386625","0.7330698453386625","0.7330698453386625"
"473","0.7434144080678622","0.7434144080678622","0.7434144080678622","0.6963920504848162","0.6963920504848162","0.6963920504848162","0.7083862348397573","0.7083862348397573","0.7083862348397573","0.7325344564517339","0.7325344564517339","0.7325344564517339"
"474","0.7428029997150103","0.7428029997150103","0.7428029997150103","0.6999278886119524","0.6999278886119524","0.6999278886119524","0.7095737526814143","0.7095737526814143","0.7095737526814143","0.7346503601471583","0.7346503601471583","0.7346503601471583"
"475","0.7429370831449826","0.7429370831449826","0.7429370831449826","0.6963775155941645","0.6963775155941645","0.6963775155941645","0.7099274976054827","0.7099274976054827","0.7099274976054827","0.7335211885968844","0.7335211885968844","0.7335211885968844"
"476","0.7442582468191783","0.7442582468191783","0.7442582468191783","0.6978497895598411","0.6978497895598411","0.6978497895598411","0.7081062997380893","0.7081062997380893","0.7081062997380893","0.7317155648271243","0.7317155648271243","0.7317155648271243"
"477","0.7431035299102465","0.7431035299102465","0.7431035299102465","0.7020895964900653","0.7020895964900653","0.7020895964900653","0.71482902298371","0.71482902298371","0.71482902298371","0.7321937627593677","0.7321937627593677","0.7321937627593677"
"478","0.7439490640163422","0.7439490640163422","0.7439490640163422","0.6969938728213311","0.6969938728213311","0.6969938728213311","0.7091366178790728","0.7091366178790728","0.7091366178790728","0.732932148873806","0.732932148873806","0.732932148873806"
"479","0.7434499487280846","0.7434499487280846","0.7434499487280846","0.6998717477917671","0.6998717477917671","0.6998717477917671","0.711096848944823","0.711096848944823","0.711096848944823","0.7316291864713033","0.7316291864713033","0.7316291864713033"
"480","0.7434622000654538","0.7434622000654538","0.7434622000654538","0.701970622142156","0.701970622142156","0.701970622142156","0.7090017121036848","0.7090017121036848","0.7090017121036848","0.7333257712920507","0.7333257712920507","0.7333257712920507"
"481","0.7424128525455793","0.7424128525455793","0.7424128525455793","0.7012276065349579","0.7012276065349579","0.7012276065349579","0.700373740196228","0.700373740196228","0.700373740196228","0.7306081774830818","0.7306081774830818","0.7306081774830818"
"482","0.7427952272693316","0.7427952272693316","0.7427952272693316","0.6971454868714014","0.6971454868714014","0.6971454868714014","0.7043211926023165","0.7043211926023165","0.7043211926023165","0.7316617846488953","0.7316617846488953","0.7316617846488953"
"483","0.7443828946352005","0.7443828946352005","0.7443828946352005","0.6999083478252093","0.6999083478252093","0.6999083478252093","0.7010243603587151","0.7010243603587151","0.7010243603587151","0.7303666431705157","0.7303666431705157","0.7303666431705157"
"484","0.7447630488872528","0.7447630488872528","0.7447630488872528","0.6977123628060024","0.6977123628060024","0.6977123628060024","0.7036069623629252","0.7036069623629252","0.7036069623629252","0.7305203431844711","0.7305203431844711","0.7305203431844711"
"485","0.7442184673746427","0.7442184673746427","0.7442184673746427","0.7001985456546148","0.7001985456546148","0.7001985456546148","0.7063219464818636","0.7063219464818636","0.7063219464818636","0.7278156662980716","0.7278156662980716","0.7278156662980716"
"486","0.7416805548469225","0.7416805548469225","0.7416805548469225","0.6996126261353492","0.6996126261353492","0.6996126261353492","0.7045182100931804","0.7045182100931804","0.7045182100931804","0.7315066055456797","0.7315066055456797","0.7315066055456797"
"487","0.7451037418842316","0.7451037418842316","0.7451037418842316","0.7027028511961301","0.7027028511961301","0.7027028511961301","0.7052462601661682","0.7052462601661682","0.7052462601661682","0.7295667814215024","0.7295667814215024","0.7295667814215024"
"488","0.7438767458995184","0.7438767458995184","0.7438767458995184","0.6942480319738388","0.6942480319738388","0.6942480319738388","0.7075793860356013","0.7075793860356013","0.7075793860356013","0.7307144710421563","0.7307144710421563","0.7307144710421563"
"489","0.7450739837686221","0.7450739837686221","0.7450739837686221","0.6962072092294693","0.6962072092294693","0.6962072092294693","0.7074785855412483","0.7074785855412483","0.7074785855412483","0.7294556230306626","0.7294556230306626","0.7294556230306626"
"490","0.7419296723604202","0.7419296723604202","0.7419296723604202","0.6996058045824369","0.6996058045824369","0.6996058045824369","0.706243777970473","0.706243777970473","0.706243777970473","0.7299090717236201","0.7299090717236201","0.7299090717236201"
"491","0.7425754509369532","0.7425754509369532","0.7425754509369532","0.6974237604935964","0.6974237604935964","0.6974237604935964","0.7076916754245758","0.7076916754245758","0.7076916754245758","0.7301441207528114","0.7301441207528114","0.7301441207528114"
"492","0.7436874642968178","0.7436874642968178","0.7436874642968178","0.6974557628234227","0.6974557628234227","0.6974557628234227","0.7053916454315186","0.7053916454315186","0.7053916454315186","0.727712315718333","0.727712315718333","0.727712315718333"
"493","0.7424668257435163","0.7424668257435163","0.7424668257435163","0.6955613446235657","0.6955613446235657","0.6955613446235657","0.7066020304958026","0.7066020304958026","0.7066020304958026","0.7297147452831269","0.7297147452831269","0.7297147452831269"
"494","0.7431423647205034","0.7431423647205034","0.7431423647205034","0.7029834687709808","0.7029834687709808","0.7029834687709808","0.705864232480526","0.705864232480526","0.705864232480526","0.7273033373554547","0.7273033373554547","0.7273033373554547"
"495","0.7443265986442565","0.7443265986442565","0.7443265986442565","0.7015942171216011","0.7015942171216011","0.7015942171216011","0.7044284191727638","0.7044284191727638","0.7044284191727638","0.7293656960129737","0.7293656960129737","0.7293656960129737"
"496","0.7428703715403875","0.7428703715403875","0.7428703715403875","0.701943155725797","0.701943155725797","0.701943155725797","0.7050106079379718","0.7050106079379718","0.7050106079379718","0.7281972255309422","0.7281972255309422","0.7281972255309422"
"497","0.7435440817475318","0.7435440817475318","0.7435440817475318","0.696539964278539","0.696539964278539","0.696539964278539","0.7041482228040695","0.7041482228040695","0.7041482228040695","0.7276949813961983","0.7276949813961983","0.7276949813961983"
"498","0.7442857187986374","0.7442857187986374","0.7442857187986374","0.6999880749980608","0.6999880749980608","0.6999880749980608","0.7086217510700226","0.7086217510700226","0.7086217510700226","0.7284074898560842","0.7284074898560842","0.7284074898560842"
"499","0.7443282626072566","0.7443282626072566","0.7443282626072566","0.6927917672197024","0.6927917672197024","0.6927917672197024","0.7074252647161484","0.7074252647161484","0.7074252647161484","0.7275145244598389","0.7275145244598389","0.7275145244598389"
"500","0.7432905188202859","0.7432905188202859","0.7432905188202859","0.702542078991731","0.702542078991731","0.702542078991731","0.7072829686601957","0.7072829686601957","0.7072829686601957","0.7264494662483533","0.7264494662483533","0.7264494662483533"
"501","0.7439642397562662","0.7439642397562662","0.7439642397562662","0.6963646815220514","0.6963646815220514","0.6963646815220514","0.7096124624212583","0.7096124624212583","0.7096124624212583","0.727151000102361","0.727151000102361","0.727151000102361"
"502","0.7430614934364954","0.7430614934364954","0.7430614934364954","0.6977823255459468","0.6977823255459468","0.6977823255459468","0.708540913661321","0.708540913661321","0.708540913661321","0.7281559343139331","0.7281559343139331","0.7281559343139331"
"503","0.7434085943301518","0.7434085943301518","0.7434085943301518","0.694962182144324","0.694962182144324","0.694962182144324","0.703531669974327","0.703531669974327","0.703531669974327","0.7266948427756628","0.7266948427756628","0.7266948427756628"
"504","0.741464481651783","0.741464481651783","0.741464481651783","0.6992094859480857","0.6992094859480857","0.6992094859480857","0.7062424572308859","0.7062424572308859","0.7062424572308859","0.7276785934964816","0.7276785934964816","0.7276785934964816"
"505","0.742115603586038","0.742115603586038","0.742115603586038","0.6974035130937895","0.6974035130937895","0.6974035130937895","0.7073493460814159","0.7073493460814159","0.7073493460814159","0.726221712132295","0.726221712132295","0.726221712132295"
"506","0.7444293003280957","0.7444293003280957","0.7444293003280957","0.6975857930382093","0.6975857930382093","0.6975857930382093","0.7076016234358152","0.7076016234358152","0.7076016234358152","0.7281378769874572","0.7281378769874572","0.7281378769874572"
"507","0.7427639082074166","0.7427639082074166","0.7427639082074166","0.6954783671100935","0.6954783671100935","0.6954783671100935","0.7071711128950119","0.7071711128950119","0.7071711128950119","0.7272123962640762","0.7272123962640762","0.7272123962640762"
"508","0.7419721550742785","0.7419721550742785","0.7419721550742785","0.7019615276654562","0.7019615276654562","0.7019615276654562","0.7093283554911614","0.7093283554911614","0.7093283554911614","0.7283442525068918","0.7283442525068918","0.7283442525068918"
"509","0.7422896526257197","0.7422896526257197","0.7422896526257197","0.6999567437171936","0.6999567437171936","0.6999567437171936","0.7112630765636762","0.7112630765636762","0.7112630765636762","0.7257362313071887","0.7257362313071887","0.7257362313071887"
"510","0.7430713950594267","0.7430713950594267","0.7430713950594267","0.6942267271876336","0.6942267271876336","0.6942267271876336","0.7099952058990796","0.7099952058990796","0.7099952058990796","0.7270269231001536","0.7270269231001536","0.7270269231001536"
"511","0.7414724084734917","0.7414724084734917","0.7414724084734917","0.6988750729958216","0.6988750729958216","0.6988750729958216","0.7115901591380437","0.7115901591380437","0.7115901591380437","0.7268035688002904","0.7268035688002904","0.7268035688002904"
"512","0.7436225018898646","0.7436225018898646","0.7436225018898646","0.6941229979197184","0.6941229979197184","0.6941229979197184","0.7055725667874019","0.7055725667874019","0.7055725667874019","0.727388012111187","0.727388012111187","0.727388012111187"
"513","0.7438257770737012","0.7438257770737012","0.7438257770737012","0.7021756078799566","0.7021756078799566","0.7021756078799566","0.7061847975850105","0.7061847975850105","0.7061847975850105","0.7263940849900246","0.7263940849900246","0.7263940849900246"
"514","0.7429686627785365","0.7429686627785365","0.7429686627785365","0.697430052558581","0.697430052558581","0.697430052558581","0.7089006967345873","0.7089006967345873","0.7089006967345873","0.7254149155815443","0.7254149155815443","0.7254149155815443"
"515","0.7432554417848587","0.7432554417848587","0.7432554417848587","0.6969667501250902","0.6969667501250902","0.6969667501250902","0.7073320530851682","0.7073320530851682","0.7073320530851682","0.7284439774354299","0.7284439774354299","0.7284439774354299"
"516","0.7412256686886152","0.7412256686886152","0.7412256686886152","0.6949316282073656","0.6949316282073656","0.6949316282073656","0.7065963092446327","0.7065963092446327","0.7065963092446327","0.7261494143803915","0.7261494143803915","0.7261494143803915"
"517","0.7415109395980835","0.7415109395980835","0.7415109395980835","0.6967189660668374","0.6967189660668374","0.6967189660668374","0.7091446243723234","0.7091446243723234","0.7091446243723234","0.7277251367767652","0.7277251367767652","0.7277251367767652"
"518","0.7412232848008474","0.7412232848008474","0.7412232848008474","0.6971686685085297","0.6971686685085297","0.6971686685085297","0.7087736386060715","0.7087736386060715","0.7087736386060715","0.7265915172298749","0.7265915172298749","0.7265915172298749"
"519","0.7416653283437094","0.7416653283437094","0.7416653283437094","0.6972806477546691","0.6972806477546691","0.6972806477546691","0.7110790386795998","0.7110790386795998","0.7110790386795998","0.7285605117678642","0.7285605117678642","0.7285605117678642"
"520","0.7412009450793267","0.7412009450793267","0.7412009450793267","0.6971346165736516","0.6971346165736516","0.6971346165736516","0.7081558932860692","0.7081558932860692","0.7081558932860692","0.7260490901271502","0.7260490901271502","0.7260490901271502"
"521","0.7408419648806254","0.7408419648806254","0.7408419648806254","0.6951703522602717","0.6951703522602717","0.6951703522602717","0.7041989532113075","0.7041989532113075","0.7041989532113075","0.7257648616035779","0.7257648616035779","0.7257648616035779"
"522","0.7409401777386665","0.7409401777386665","0.7409401777386665","0.6988297384977341","0.6988297384977341","0.6988297384977341","0.7085009008646012","0.7085009008646012","0.7085009008646012","0.7281690591573715","0.7281690591573715","0.7281690591573715"
"523","0.742460864384969","0.742460864384969","0.742460864384969","0.7026945459842682","0.7026945459842682","0.7026945459842682","0.7059292409817378","0.7059292409817378","0.7059292409817378","0.7269452881813049","0.7269452881813049","0.7269452881813049"
"524","0.7405038440227508","0.7405038440227508","0.7405038440227508","0.6944637857874234","0.6944637857874234","0.6944637857874234","0.7052211358149847","0.7052211358149847","0.7052211358149847","0.7258698831001917","0.7258698831001917","0.7258698831001917"
"525","0.7415701572100322","0.7415701572100322","0.7415701572100322","0.6978504560391108","0.6978504560391108","0.6978504560391108","0.7047588974237442","0.7047588974237442","0.7047588974237442","0.7289512124657631","0.7289512124657631","0.7289512124657631"
"526","0.7402909609675408","0.7402909609675408","0.7402909609675408","0.6997696663935979","0.6997696663935979","0.6997696663935979","0.7042381976048152","0.7042381976048152","0.7042381976048152","0.727867012222608","0.727867012222608","0.727867012222608"
"527","0.7423848679661751","0.7423848679661751","0.7423848679661751","0.6973118489980697","0.6973118489980697","0.6973118489980697","0.7060713490843773","0.7060713490843773","0.7060713490843773","0.726996105114619","0.726996105114619","0.726996105114619"
"528","0.7411793113748233","0.7411793113748233","0.7411793113748233","0.6963463816046714","0.6963463816046714","0.6963463816046714","0.705687130689621","0.705687130689621","0.705687130689621","0.7256748411059379","0.7256748411059379","0.7256748411059379"
"529","0.7418266746401787","0.7418266746401787","0.7418266746401787","0.6964739912748337","0.6964739912748337","0.6964739912748337","0.701546597480774","0.701546597480774","0.701546597480774","0.7274773367245992","0.7274773367245992","0.7274773367245992"
"530","0.7426370512445768","0.7426370512445768","0.7426370512445768","0.6977635564406713","0.6977635564406713","0.6977635564406713","0.7078947923580805","0.7078947923580805","0.7078947923580805","0.7262072988351186","0.7262072988351186","0.7262072988351186"
"531","0.7422559452056885","0.7422559452056885","0.7422559452056885","0.6969412229458491","0.6969412229458491","0.6969412229458491","0.7051715048154196","0.7051715048154196","0.7051715048154196","0.7261603379249573","0.7261603379249573","0.7261603379249573"
"532","0.7431162175536156","0.7431162175536156","0.7431162175536156","0.7025076873103777","0.7025076873103777","0.7025076873103777","0.7031874584158262","0.7031874584158262","0.7031874584158262","0.7269901114702225","0.7269901114702225","0.7269901114702225"
"533","0.7409804432590803","0.7409804432590803","0.7409804432590803","0.6902691483497619","0.6902691483497619","0.6902691483497619","0.7048944653073946","0.7048944653073946","0.7048944653073946","0.7268758646647135","0.7268758646647135","0.7268758646647135"
"534","0.7391676461696625","0.7391676461696625","0.7391676461696625","0.7037891049186389","0.7037891049186389","0.7037891049186389","0.7076402207215627","0.7076402207215627","0.7076402207215627","0.7268977729479472","0.7268977729479472","0.7268977729479472"
"535","0.7396828765670459","0.7396828765670459","0.7396828765670459","0.697900977730751","0.697900977730751","0.697900977730751","0.7100482198596001","0.7100482198596001","0.7100482198596001","0.7266355049610138","0.7266355049610138","0.7266355049610138"
"536","0.7402708470821381","0.7402708470821381","0.7402708470821381","0.6970803029338519","0.6970803029338519","0.6970803029338519","0.705389660000801","0.705389660000801","0.705389660000801","0.7263835693399111","0.7263835693399111","0.7263835693399111"
"537","0.7415528455376625","0.7415528455376625","0.7415528455376625","0.7015919066468874","0.7015919066468874","0.7015919066468874","0.7104924003283183","0.7104924003283183","0.7104924003283183","0.727814279695352","0.727814279695352","0.727814279695352"
"538","0.7414292100071908","0.7414292100071908","0.7414292100071908","0.7013932525118192","0.7013932525118192","0.7013932525118192","0.7099193995197614","0.7099193995197614","0.7099193995197614","0.7259393075108528","0.7259393075108528","0.7259393075108528"
"539","0.7403674980004629","0.7403674980004629","0.7403674980004629","0.6977134249607722","0.6977134249607722","0.6977134249607722","0.7103640727202097","0.7103640727202097","0.7103640727202097","0.7256122508645058","0.7256122508645058","0.7256122508645058"
"540","0.7391843212644259","0.7391843212644259","0.7391843212644259","0.697795468767484","0.697795468767484","0.697795468767484","0.7105954963962237","0.7105954963962237","0.7105954963962237","0.7266823934515317","0.7266823934515317","0.7266823934515317"
"541","0.7400603045026461","0.7400603045026461","0.7400603045026461","0.6962709493438403","0.6962709493438403","0.6962709493438403","0.7091975653171539","0.7091975653171539","0.7091975653171539","0.7261915943026542","0.7261915943026542","0.7261915943026542"
"542","0.739667398929596","0.739667398929596","0.739667398929596","0.7020124040047327","0.7020124040047327","0.7020124040047327","0.7052382166186969","0.7052382166186969","0.7052382166186969","0.7249106738964717","0.7249106738964717","0.7249106738964717"
"543","0.7392265237371127","0.7392265237371127","0.7392265237371127","0.698661117553711","0.698661117553711","0.698661117553711","0.7055098202824592","0.7055098202824592","0.7055098202824592","0.7263898416360219","0.7263898416360219","0.7263898416360219"
"544","0.7386086995402972","0.7386086995402972","0.7386086995402972","0.6977706409494082","0.6977706409494082","0.6977706409494082","0.7068542335430781","0.7068542335430781","0.7068542335430781","0.7256578611334165","0.7256578611334165","0.7256578611334165"
"545","0.7377037076155345","0.7377037076155345","0.7377037076155345","0.7004754169782003","0.7004754169782003","0.7004754169782003","0.7032980515559515","0.7032980515559515","0.7032980515559515","0.7265037721395493","0.7265037721395493","0.7265037721395493"
"546","0.7379041021068891","0.7379041021068891","0.7379041021068891","0.696706223487854","0.696706223487854","0.696706223487854","0.7045761436223984","0.7045761436223984","0.7045761436223984","0.7262079197168351","0.7262079197168351","0.7262079197168351"
