"Step","Adam-5 - recon_loss","Adam-5 - recon_loss__MIN","Adam-5 - recon_loss__MAX","SGD-1 - recon_loss","SGD-1 - recon_loss__MIN","SGD-1 - recon_loss__MAX","SGD-5 - recon_loss","SGD-5 - recon_loss__MIN","SGD-5 - recon_loss__MAX","Adam-1 - recon_loss","Adam-1 - recon_loss__MIN","Adam-1 - recon_loss__MAX"
"241","0.09820031184703111","0.09820031184703111","0.09820031184703111","0.1552533947924773","0.1552533947924773","0.1552533947924773","0.1541314050803582","0.1541314050803582","0.1541314050803582","0.09909781068563461","0.09909781068563461","0.09909781068563461"
"242","0.09820808927218119","0.09820808927218119","0.09820808927218119","0.15551638215780259","0.15551638215780259","0.15551638215780259","0.15375507180889447","0.15375507180889447","0.15375507180889447","0.09911334769179424","0.09911334769179424","0.09911334769179424"
"243","0.09818247441202402","0.09818247441202402","0.09818247441202402","0.15540361329913138","0.15540361329913138","0.15540361329913138","0.15329758152365686","0.15329758152365686","0.15329758152365686","0.0991059563184778","0.0991059563184778","0.0991059563184778"
"244","0.09817171576122442","0.09817171576122442","0.09817171576122442","0.15539043821394444","0.15539043821394444","0.15539043821394444","0.15268231657644113","0.15268231657644113","0.15268231657644113","0.09906591914594173","0.09906591914594173","0.09906591914594173"
"245","0.09821750963727634","0.09821750963727634","0.09821750963727634","0.15526029907166958","0.15526029907166958","0.15526029907166958","0.15293359597524006","0.15293359597524006","0.15293359597524006","0.09906279719124238","0.09906279719124238","0.09906279719124238"
"246","0.09815544987718264","0.09815544987718264","0.09815544987718264","0.155566652516524","0.155566652516524","0.155566652516524","0.15311804364124934","0.15311804364124934","0.15311804364124934","0.09902882628142834","0.09902882628142834","0.09902882628142834"
"247","0.09813659603397051","0.09813659603397051","0.09813659603397051","0.15624824109176794","0.15624824109176794","0.15624824109176794","0.15342467866837978","0.15342467866837978","0.15342467866837978","0.09904985804110765","0.09904985804110765","0.09904985804110765"
"248","0.09813252440343301","0.09813252440343301","0.09813252440343301","0.1560952461262544","0.1560952461262544","0.1560952461262544","0.15360418155789377","0.15360418155789377","0.15360418155789377","0.0990021146213015","0.0990021146213015","0.0990021146213015"
"249","0.09815260762969653","0.09815260762969653","0.09815260762969653","0.15536791771650316","0.15536791771650316","0.15536791771650316","0.15366419600943723","0.15366419600943723","0.15366419600943723","0.09897439966599146","0.09897439966599146","0.09897439966599146"
"250","0.09813022762537002","0.09813022762537002","0.09813022762537002","0.15535239701469739","0.15535239701469739","0.15535239701469739","0.15368661584953466","0.15368661584953466","0.15368661584953466","0.09900782458484172","0.09900782458484172","0.09900782458484172"
"251","0.098105186385413","0.098105186385413","0.098105186385413","0.1555194828659296","0.1555194828659296","0.1555194828659296","0.15375393810371557","0.15375393810371557","0.15375393810371557","0.09901779470344385","0.09901779470344385","0.09901779470344385"
"252","0.0981403669466575","0.0981403669466575","0.0981403669466575","0.15583735230068366","0.15583735230068366","0.15583735230068366","0.15427156418561935","0.15427156418561935","0.15427156418561935","0.09898191300531228","0.09898191300531228","0.09898191300531228"
"253","0.09816541564961274","0.09816541564961274","0.09816541564961274","0.15545547443131605","0.15545547443131605","0.15545547443131605","0.1541854494313399","0.1541854494313399","0.1541854494313399","0.09899585711459319","0.09899585711459319","0.09899585711459319"
"254","0.09813160290320715","0.09813160290320715","0.09813160290320715","0.15517887356380622","0.15517887356380622","0.15517887356380622","0.15401044679184756","0.15401044679184756","0.15401044679184756","0.09899635817855597","0.09899635817855597","0.09899635817855597"
"255","0.09811035643021265","0.09811035643021265","0.09811035643021265","0.1557539397974809","0.1557539397974809","0.1557539397974809","0.15325792950888475","0.15325792950888475","0.15325792950888475","0.09899901817242304","0.09899901817242304","0.09899901817242304"
"256","0.09808131131033103","0.09808131131033103","0.09808131131033103","0.15553089280923207","0.15553089280923207","0.15553089280923207","0.15312964650491873","0.15312964650491873","0.15312964650491873","0.09900854441026846","0.09900854441026846","0.09900854441026846"
"257","0.09813314047952493","0.09813314047952493","0.09813314047952493","0.15551882920165858","0.15551882920165858","0.15551882920165858","0.1529502458870411","0.1529502458870411","0.1529502458870411","0.09898784241328637","0.09898784241328637","0.09898784241328637"
"258","0.0981054226309061","0.0981054226309061","0.0981054226309061","0.1555668689807256","0.1555668689807256","0.1555668689807256","0.15285655667384465","0.15285655667384465","0.15285655667384465","0.09896609651545683","0.09896609651545683","0.09896609651545683"
"259","0.09811232013007005","0.09811232013007005","0.09811232013007005","0.15617731558779877","0.15617731558779877","0.15617731558779877","0.15247777524093786","0.15247777524093786","0.15247777524093786","0.09900405221929152","0.09900405221929152","0.09900405221929152"
"260","0.09814834928760927","0.09814834928760927","0.09814834928760927","0.15597786545753478","0.15597786545753478","0.15597786545753478","0.15256286765138308","0.15256286765138308","0.15256286765138308","0.09894167438149452","0.09894167438149452","0.09894167438149452"
"261","0.09808034138133129","0.09808034138133129","0.09808034138133129","0.15566845623155434","0.15566845623155434","0.15566845623155434","0.15262908483544985","0.15262908483544985","0.15262908483544985","0.09896072649707396","0.09896072649707396","0.09896072649707396"
"262","0.09813699904829264","0.09813699904829264","0.09813699904829264","0.15541728295385837","0.15541728295385837","0.15541728295385837","0.15332265642782053","0.15332265642782053","0.15332265642782053","0.09898291998853286","0.09898291998853286","0.09898291998853286"
"263","0.09808355088035266","0.09808355088035266","0.09808355088035266","0.15568689073125522","0.15568689073125522","0.15568689073125522","0.15344446959594885","0.15344446959594885","0.15344446959594885","0.09899667999396722","0.09899667999396722","0.09899667999396722"
"264","0.09807752948254347","0.09807752948254347","0.09807752948254347","0.15567674425741038","0.15567674425741038","0.15567674425741038","0.15311800830066205","0.15311800830066205","0.15311800830066205","0.09895192975799243","0.09895192975799243","0.09895192975799243"
"265","0.09808062318712472","0.09808062318712472","0.09808062318712472","0.15538793367644152","0.15538793367644152","0.15538793367644152","0.15319500642518202","0.15319500642518202","0.15319500642518202","0.09890043418854474","0.09890043418854474","0.09890043418854474"
"266","0.09807477700213592","0.09807477700213592","0.09807477700213592","0.15561530075967311","0.15561530075967311","0.15561530075967311","0.15278691927591959","0.15278691927591959","0.15278691927591959","0.09891776585330565","0.09891776585330565","0.09891776585330565"
"267","0.09804720193147659","0.09804720193147659","0.09804720193147659","0.15587657906115054","0.15587657906115054","0.15587657906115054","0.15260785030821958","0.15260785030821958","0.15260785030821958","0.09894431668023268","0.09894431668023268","0.09894431668023268"
"268","0.09810391562680404","0.09810391562680404","0.09810391562680404","0.15528026280303797","0.15528026280303797","0.15528026280303797","0.15279775574803353","0.15279775574803353","0.15279775574803353","0.09895978890359401","0.09895978890359401","0.09895978890359401"
"269","0.09805356555928786","0.09805356555928786","0.09805356555928786","0.1549859611193339","0.1549859611193339","0.1549859611193339","0.15266522367795307","0.15266522367795307","0.15266522367795307","0.09892082615445058","0.09892082615445058","0.09892082615445058"
"270","0.09807673503955205","0.09807673503955205","0.09807673503955205","0.1553491155306498","0.1553491155306498","0.1553491155306498","0.15234053755799928","0.15234053755799928","0.15234053755799928","0.09888187479227781","0.09888187479227781","0.09888187479227781"
"271","0.09808058937390646","0.09808058937390646","0.09808058937390646","0.15542310503621895","0.15542310503621895","0.15542310503621895","0.15258124515414237","0.15258124515414237","0.15258124515414237","0.09892120586087307","0.09892120586087307","0.09892120586087307"
"272","0.09803670263538758","0.09803670263538758","0.09803670263538758","0.1553827932973703","0.1553827932973703","0.1553827932973703","0.15246310477455458","0.15246310477455458","0.15246310477455458","0.09890503795196613","0.09890503795196613","0.09890503795196613"
"273","0.09804312128573656","0.09804312128573656","0.09804312128573656","0.15552820466458797","0.15552820466458797","0.15552820466458797","0.1525673402597507","0.1525673402597507","0.1525673402597507","0.09894320387393236","0.09894320387393236","0.09894320387393236"
"274","0.09806293503691753","0.09806293503691753","0.09806293503691753","0.15574575357139112","0.15574575357139112","0.15574575357139112","0.15209904842078686","0.15209904842078686","0.15209904842078686","0.09888009361922741","0.09888009361922741","0.09888009361922741"
"275","0.09799593872080246","0.09799593872080246","0.09799593872080246","0.15546695406238237","0.15546695406238237","0.15546695406238237","0.15241884330908456","0.15241884330908456","0.15241884330908456","0.09888826462129752","0.09888826462129752","0.09888826462129752"
"276","0.09804788339883089","0.09804788339883089","0.09804788339883089","0.15537421559294065","0.15537421559294065","0.15537421559294065","0.15275740630924703","0.15275740630924703","0.15275740630924703","0.09892619642118614","0.09892619642118614","0.09892619642118614"
"277","0.09801114620019992","0.09801114620019992","0.09801114620019992","0.1555951836456855","0.1555951836456855","0.1555951836456855","0.15303937142093976","0.15303937142093976","0.15303937142093976","0.09889366342375676","0.09889366342375676","0.09889366342375676"
"278","0.09802662173906962","0.09802662173906962","0.09802662173906962","0.1557783215244611","0.1557783215244611","0.1557783215244611","0.15288140513002874","0.15288140513002874","0.15288140513002874","0.09891510187337796","0.09891510187337796","0.09891510187337796"
"279","0.09799104895442724","0.09799104895442724","0.09799104895442724","0.15577208312849203","0.15577208312849203","0.15577208312849203","0.15294154646495978","0.15294154646495978","0.15294154646495978","0.09886585197101037","0.09886585197101037","0.09886585197101037"
"280","0.09799906256298224","0.09799906256298224","0.09799906256298224","0.15565468661487103","0.15565468661487103","0.15565468661487103","0.15274004665513832","0.15274004665513832","0.15274004665513832","0.0988830199961861","0.0988830199961861","0.0988830199961861"
"281","0.09799705325315396","0.09799705325315396","0.09799705325315396","0.15537421527008216","0.15537421527008216","0.15537421527008216","0.15279048413038254","0.15279048413038254","0.15279048413038254","0.09887743125359218","0.09887743125359218","0.09887743125359218"
"282","0.09799762111157179","0.09799762111157179","0.09799762111157179","0.15531343554457028","0.15531343554457028","0.15531343554457028","0.15245661819974582","0.15245661819974582","0.15245661819974582","0.09885820815960566","0.09885820815960566","0.09885820815960566"
"283","0.09802877667049567","0.09802877667049567","0.09802877667049567","0.1552731327712536","0.1552731327712536","0.1552731327712536","0.1526096658408642","0.1526096658408642","0.1526096658408642","0.09886550951749086","0.09886550951749086","0.09886550951749086"
"284","0.09797774467617273","0.09797774467617273","0.09797774467617273","0.1556852959593137","0.1556852959593137","0.1556852959593137","0.15254638582468033","0.15254638582468033","0.15254638582468033","0.09883545010040204","0.09883545010040204","0.09883545010040204"
"285","0.09803852101167043","0.09803852101167043","0.09803852101167043","0.1555639747530222","0.1555639747530222","0.1555639747530222","0.1522536560644706","0.1522536560644706","0.1522536560644706","0.09885659493505955","0.09885659493505955","0.09885659493505955"
"286","0.09798526049902041","0.09798526049902041","0.09798526049902041","0.15552669309079648","0.15552669309079648","0.15552669309079648","0.15202095965544382","0.15202095965544382","0.15202095965544382","0.09883660305291414","0.09883660305291414","0.09883660305291414"
"287","0.09797694135457277","0.09797694135457277","0.09797694135457277","0.15572700781126816","0.15572700781126816","0.15572700781126816","0.15196209778388342","0.15196209778388342","0.15196209778388342","0.09891292727241914","0.09891292727241914","0.09891292727241914"
"288","0.09800683892021576","0.09800683892021576","0.09800683892021576","0.15563349219659964","0.15563349219659964","0.15563349219659964","0.15241952039301396","0.15241952039301396","0.15241952039301396","0.09880441274493933","0.09880441274493933","0.09880441274493933"
"289","0.09797266402592261","0.09797266402592261","0.09797266402592261","0.15555409217874208","0.15555409217874208","0.15555409217874208","0.1524608204762141","0.1524608204762141","0.1524608204762141","0.09887141693383455","0.09887141693383455","0.09887141693383455"
"290","0.09793760608881712","0.09793760608881712","0.09793760608881712","0.1553675219664971","0.1553675219664971","0.1553675219664971","0.15264563811322054","0.15264563811322054","0.15264563811322054","0.09888059608638286","0.09888059608638286","0.09888059608638286"
"291","0.0979549765214324","0.0979549765214324","0.0979549765214324","0.15511110598842304","0.15511110598842304","0.15511110598842304","0.15265167824923992","0.15265167824923992","0.15265167824923992","0.0988539872939388","0.0988539872939388","0.0988539872939388"
"292","0.09795878536999225","0.09795878536999225","0.09795878536999225","0.1551413434992234","0.1551413434992234","0.1551413434992234","0.15240894615650177","0.15240894615650177","0.15240894615650177","0.09887378296504418","0.09887378296504418","0.09887378296504418"
"293","0.09795509881029527","0.09795509881029527","0.09795509881029527","0.15528035377462704","0.15528035377462704","0.15528035377462704","0.15220027342438697","0.15220027342438697","0.15220027342438697","0.0988498895863692","0.0988498895863692","0.0988498895863692"
"294","0.09791065553824106","0.09791065553824106","0.09791065553824106","0.15555419646203517","0.15555419646203517","0.15555419646203517","0.15216444082558156","0.15216444082558156","0.15216444082558156","0.09879882251222928","0.09879882251222928","0.09879882251222928"
"295","0.09792676193018754","0.09792676193018754","0.09792676193018754","0.15593094455699125","0.15593094455699125","0.15593094455699125","0.1520187036693096","0.1520187036693096","0.1520187036693096","0.09881152834743262","0.09881152834743262","0.09881152834743262"
"296","0.09789817317078511","0.09789817317078511","0.09789817317078511","0.15529746900002162","0.15529746900002162","0.15529746900002162","0.1516569297015667","0.1516569297015667","0.1516569297015667","0.09879435356706381","0.09879435356706381","0.09879435356706381"
"297","0.0979276084403197","0.0979276084403197","0.0979276084403197","0.15530368673304717","0.15530368673304717","0.15530368673304717","0.1515365395943324","0.1515365395943324","0.1515365395943324","0.0987881144012014","0.0987881144012014","0.0987881144012014"
"298","0.09790796667337417","0.09790796667337417","0.09790796667337417","0.1552154492586851","0.1552154492586851","0.1552154492586851","0.15192358426749705","0.15192358426749705","0.15192358426749705","0.09879711331178745","0.09879711331178745","0.09879711331178745"
"299","0.09791988398879767","0.09791988398879767","0.09791988398879767","0.15515972301363945","0.15515972301363945","0.15515972301363945","0.15217067482570806","0.15217067482570806","0.15217067482570806","0.09882565644880136","0.09882565644880136","0.09882565644880136"
"300","0.09790285641948382","0.09790285641948382","0.09790285641948382","0.1550665595382452","0.1550665595382452","0.1550665595382452","0.15228462666273118","0.15228462666273118","0.15228462666273118","0.09875239419440428","0.09875239419440428","0.09875239419440428"
"301","0.09794429309666157","0.09794429309666157","0.09794429309666157","0.155129752929012","0.155129752929012","0.155129752929012","0.15236159548163414","0.15236159548163414","0.15236159548163414","0.09877307097117106","0.09877307097117106","0.09877307097117106"
"302","0.09786747167507807","0.09786747167507807","0.09786747167507807","0.15543361415465673","0.15543361415465673","0.15543361415465673","0.15236072339117526","0.15236072339117526","0.15236072339117526","0.0988055990015467","0.0988055990015467","0.0988055990015467"
"303","0.09790844680120547","0.09790844680120547","0.09790844680120547","0.155555503120025","0.155555503120025","0.155555503120025","0.15214040890336036","0.15214040890336036","0.15214040890336036","0.0987279753635327","0.0987279753635327","0.0987279753635327"
"304","0.09786620419472455","0.09786620419472455","0.09786620419472455","0.1551841382185618","0.1551841382185618","0.1551841382185618","0.15187471675376096","0.15187471675376096","0.15187471675376096","0.0987529639651378","0.0987529639651378","0.0987529639651378"
"305","0.09790351231892903","0.09790351231892903","0.09790351231892903","0.15530147157609464","0.15530147157609464","0.15530147157609464","0.15160046329100926","0.15160046329100926","0.15160046329100926","0.09873105222980182","0.09873105222980182","0.09873105222980182"
"306","0.09789853854725758","0.09789853854725758","0.09789853854725758","0.15512283268074195","0.15512283268074195","0.15512283268074195","0.15196289057532947","0.15196289057532947","0.15196289057532947","0.09873197903235753","0.09873197903235753","0.09873197903235753"
"307","0.09786718755960465","0.09786718755960465","0.09786718755960465","0.15507444935540357","0.15507444935540357","0.15507444935540357","0.1520083090166251","0.1520083090166251","0.1520083090166251","0.09870846793055535","0.09870846793055535","0.09870846793055535"
"308","0.09788080795357625","0.09788080795357625","0.09788080795357625","0.1551370910058419","0.1551370910058419","0.1551370910058419","0.1520707440872987","0.1520707440872987","0.1520707440872987","0.09869530847917","0.09869530847917","0.09869530847917"
"309","0.09790625325093667","0.09790625325093667","0.09790625325093667","0.1551793783158064","0.1551793783158064","0.1551793783158064","0.1525783537576596","0.1525783537576596","0.1525783537576596","0.09867664373169342","0.09867664373169342","0.09867664373169342"
"310","0.09787378472586473","0.09787378472586473","0.09787378472586473","0.15516294176379838","0.15516294176379838","0.15516294176379838","0.15281858836611112","0.15281858836611112","0.15281858836611112","0.09869278096904358","0.09869278096904358","0.09869278096904358"
"311","0.09789477820197741","0.09789477820197741","0.09789477820197741","0.15548464519282182","0.15548464519282182","0.15548464519282182","0.15229751594364643","0.15229751594364643","0.15229751594364643","0.09871029471357663","0.09871029471357663","0.09871029471357663"
"312","0.09786111786961556","0.09786111786961556","0.09786111786961556","0.1557827988266945","0.1557827988266945","0.1557827988266945","0.15255663516620796","0.15255663516620796","0.15255663516620796","0.09871625170111656","0.09871625170111656","0.09871625170111656"
"313","0.09786666244268417","0.09786666244268417","0.09786666244268417","0.15531289093196393","0.15531289093196393","0.15531289093196393","0.15258820086717606","0.15258820086717606","0.15258820086717606","0.09865828345219295","0.09865828345219295","0.09865828345219295"
"314","0.09790066619714101","0.09790066619714101","0.09790066619714101","0.1552717995395263","0.1552717995395263","0.1552717995395263","0.15232059108714263","0.15232059108714263","0.15232059108714263","0.09867269703497489","0.09867269703497489","0.09867269703497489"
"315","0.09785060877601305","0.09785060877601305","0.09785060877601305","0.15544647502402464","0.15544647502402464","0.15544647502402464","0.15184315882623195","0.15184315882623195","0.15184315882623195","0.0986950104807814","0.0986950104807814","0.0986950104807814"
"316","0.09786604076623917","0.09786604076623917","0.09786604076623917","0.1553435064603885","0.1553435064603885","0.1553435064603885","0.1518242500970761","0.1518242500970761","0.1518242500970761","0.09870170592019956","0.09870170592019956","0.09870170592019956"
"317","0.09786982834339142","0.09786982834339142","0.09786982834339142","0.15506513237953187","0.15506513237953187","0.15506513237953187","0.15187419598301252","0.15187419598301252","0.15187419598301252","0.09868686694651842","0.09868686694651842","0.09868686694651842"
"318","0.09785269893705845","0.09785269893705845","0.09785269893705845","0.15567951483031114","0.15567951483031114","0.15567951483031114","0.15219968090454739","0.15219968090454739","0.15219968090454739","0.09866622117658456","0.09866622117658456","0.09866622117658456"
"319","0.09783283350368341","0.09783283350368341","0.09783283350368341","0.15557347858945528","0.15557347858945528","0.15557347858945528","0.15224594237903755","0.15224594237903755","0.15224594237903755","0.09871609805772702","0.09871609805772702","0.09871609805772702"
"320","0.09783948821326097","0.09783948821326097","0.09783948821326097","0.15532998378078142","0.15532998378078142","0.15532998378078142","0.15224493272602557","0.15224493272602557","0.15224493272602557","0.09867362490544716","0.09867362490544716","0.09867362490544716"
"321","0.09783760213603576","0.09783760213603576","0.09783760213603576","0.1549176113307476","0.1549176113307476","0.1549176113307476","0.15208636010686558","0.15208636010686558","0.15208636010686558","0.09866604649772247","0.09866604649772247","0.09866604649772247"
"322","0.09783485150585572","0.09783485150585572","0.09783485150585572","0.1549174179136753","0.1549174179136753","0.1549174179136753","0.1518057742714882","0.1518057742714882","0.1518057742714882","0.09865527501950662","0.09865527501950662","0.09865527501950662"
"323","0.09783229126284519","0.09783229126284519","0.09783229126284519","0.15506718285381793","0.15506718285381793","0.15506718285381793","0.15192864934603373","0.15192864934603373","0.15192864934603373","0.09865139227360487","0.09865139227360487","0.09865139227360487"
"324","0.09778872852524122","0.09778872852524122","0.09778872852524122","0.15514627801875272","0.15514627801875272","0.15514627801875272","0.1515881957858801","0.1515881957858801","0.1515881957858801","0.09864683289080858","0.09864683289080858","0.09864683289080858"
"325","0.09780286232630411","0.09780286232630411","0.09780286232630411","0.15532865735391777","0.15532865735391777","0.15532865735391777","0.1518912435323","0.1518912435323","0.1518912435323","0.09864245286832253","0.09864245286832253","0.09864245286832253"
"326","0.0978285326063633","0.0978285326063633","0.0978285326063633","0.15496719102064768","0.15496719102064768","0.15496719102064768","0.15198319678505262","0.15198319678505262","0.15198319678505262","0.09867528467128674","0.09867528467128674","0.09867528467128674"
"327","0.09785915015886228","0.09785915015886228","0.09785915015886228","0.1549846950918436","0.1549846950918436","0.1549846950918436","0.1521663255492846","0.1521663255492846","0.1521663255492846","0.09864186866829792","0.09864186866829792","0.09864186866829792"
"328","0.09777134571224451","0.09777134571224451","0.09777134571224451","0.15522169585029283","0.15522169585029283","0.15522169585029283","0.15247245105604332","0.15247245105604332","0.15247245105604332","0.09865565699835618","0.09865565699835618","0.09865565699835618"
"329","0.09777868438512087","0.09777868438512087","0.09777868438512087","0.15570132945974668","0.15570132945974668","0.15570132945974668","0.15256767737368743","0.15256767737368743","0.15256767737368743","0.09865888090183338","0.09865888090183338","0.09865888090183338"
"330","0.0977975685770313","0.0977975685770313","0.0977975685770313","0.15516750228901705","0.15516750228901705","0.15516750228901705","0.152050891071558","0.152050891071558","0.152050891071558","0.09859579852471749","0.09859579852471749","0.09859579852471749"
"331","0.09778792711595695","0.09778792711595695","0.09778792711595695","0.1550805605451266","0.1550805605451266","0.1550805605451266","0.15196757664283117","0.15196757664283117","0.15196757664283117","0.0986387021963795","0.0986387021963795","0.0986387021963795"
"332","0.09778914025674264","0.09778914025674264","0.09778914025674264","0.15511101022362708","0.15511101022362708","0.15511101022362708","0.15179583524664242","0.15179583524664242","0.15179583524664242","0.09860475269456705","0.09860475269456705","0.09860475269456705"
"333","0.09774389633287986","0.09774389633287986","0.09774389633287986","0.1553773981332779","0.1553773981332779","0.1553773981332779","0.15158042453229428","0.15158042453229428","0.15158042453229428","0.0986216831083099","0.0986216831083099","0.0986216831083099"
"334","0.0977947990099589","0.0977947990099589","0.0977947990099589","0.1551734079668919","0.1551734079668919","0.1551734079668919","0.1516115363438924","0.1516115363438924","0.1516115363438924","0.09862625739226738","0.09862625739226738","0.09862625739226738"
"335","0.09775672537585099","0.09775672537585099","0.09775672537585099","0.1550725351770719","0.1550725351770719","0.1550725351770719","0.15161237036188444","0.15161237036188444","0.15161237036188444","0.0986189058298866","0.0986189058298866","0.0986189058298866"
"336","0.0977662522966663","0.0977662522966663","0.0977662522966663","0.15515538235505422","0.15515538235505422","0.15515538235505422","0.1515775431195895","0.1515775431195895","0.1515775431195895","0.09859254397451878","0.09859254397451878","0.09859254397451878"
"337","0.09777310293167829","0.09777310293167829","0.09777310293167829","0.15498304426670073","0.15498304426670073","0.15498304426670073","0.1517110571016868","0.1517110571016868","0.1517110571016868","0.0985984189560016","0.0985984189560016","0.0985984189560016"
"338","0.09775947765757641","0.09775947765757641","0.09775947765757641","0.15515061393380164","0.15515061393380164","0.15515061393380164","0.15138938727478185","0.15138938727478185","0.15138938727478185","0.09857839822769165","0.09857839822769165","0.09857839822769165"
"339","0.09776233078291019","0.09776233078291019","0.09776233078291019","0.15482764581839242","0.15482764581839242","0.15482764581839242","0.15106766822437445","0.15106766822437445","0.15106766822437445","0.09858967382460833","0.09858967382460833","0.09858967382460833"
"340","0.09774340886622668","0.09774340886622668","0.09774340886622668","0.1553468077381452","0.1553468077381452","0.1553468077381452","0.15066066212952137","0.15066066212952137","0.15066066212952137","0.09861303257445495","0.09861303257445495","0.09861303257445495"
"341","0.09774873231848082","0.09774873231848082","0.09774873231848082","0.15564606276651224","0.15564606276651224","0.15564606276651224","0.1511137176801761","0.1511137176801761","0.1511137176801761","0.0985716429601113","0.0985716429601113","0.0985716429601113"
"342","0.09775847816218933","0.09775847816218933","0.09775847816218933","0.1550841182221969","0.1550841182221969","0.1550841182221969","0.15162532900770506","0.15162532900770506","0.15162532900770506","0.09859769207735856","0.09859769207735856","0.09859769207735856"
"343","0.09775366267810265","0.09775366267810265","0.09775366267810265","0.1548692633956671","0.1548692633956671","0.1548692633956671","0.15130223063131173","0.15130223063131173","0.15130223063131173","0.09858948587129514","0.09858948587129514","0.09858948587129514"
"344","0.09773633265246948","0.09773633265246948","0.09773633265246948","0.15509453892707825","0.15509453892707825","0.15509453892707825","0.15101033342381318","0.15101033342381318","0.15101033342381318","0.09856271479278803","0.09856271479278803","0.09856271479278803"
"345","0.09773196816444397","0.09773196816444397","0.09773196816444397","0.15500873213013014","0.15500873213013014","0.15500873213013014","0.15084739175935585","0.15084739175935585","0.15084739175935585","0.09855584332098563","0.09855584332098563","0.09855584332098563"
"346","0.09771571715672811","0.09771571715672811","0.09771571715672811","0.1553208022813002","0.1553208022813002","0.1553208022813002","0.15068637907505036","0.15068637907505036","0.15068637907505036","0.09855756709973017","0.09855756709973017","0.09855756709973017"
"347","0.09774625028173128","0.09774625028173128","0.09774625028173128","0.15537505882481734","0.15537505882481734","0.15537505882481734","0.15071112935741743","0.15071112935741743","0.15071112935741743","0.09856936629861593","0.09856936629861593","0.09856936629861593"
"348","0.09775896911819776","0.09775896911819776","0.09775896911819776","0.15521432121594747","0.15521432121594747","0.15521432121594747","0.1507101544489463","0.1507101544489463","0.1507101544489463","0.09852639028181633","0.09852639028181633","0.09852639028181633"
"349","0.097737212938567","0.097737212938567","0.097737212938567","0.15511151219407718","0.15511151219407718","0.15511151219407718","0.15090215392410755","0.15090215392410755","0.15090215392410755","0.09858866589764755","0.09858866589764755","0.09858866589764755"
"350","0.09771169391771158","0.09771169391771158","0.09771169391771158","0.15491138940056165","0.15491138940056165","0.15491138940056165","0.150845343247056","0.150845343247056","0.150845343247056","0.09861810946216186","0.09861810946216186","0.09861810946216186"
"351","0.09773610774427652","0.09773610774427652","0.09773610774427652","0.15512776846687","0.15512776846687","0.15512776846687","0.15097144941488902","0.15097144941488902","0.15097144941488902","0.09861361042906841","0.09861361042906841","0.09861361042906841"
"352","0.09769534119715294","0.09769534119715294","0.09769534119715294","0.15514099227885406","0.15514099227885406","0.15514099227885406","0.15126863737901053","0.15126863737901053","0.15126863737901053","0.09861251256118218","0.09861251256118218","0.09861251256118218"
"353","0.09775358818471432","0.09775358818471432","0.09775358818471432","0.15497494528690975","0.15497494528690975","0.15497494528690975","0.15190401035050552","0.15190401035050552","0.15190401035050552","0.09859569105009237","0.09859569105009237","0.09859569105009237"
"354","0.097694553732872","0.097694553732872","0.097694553732872","0.15509758243958155","0.15509758243958155","0.15509758243958155","0.1523231719682614","0.1523231719682614","0.1523231719682614","0.09853310688088338","0.09853310688088338","0.09853310688088338"
"355","0.09773633554577828","0.09773633554577828","0.09773633554577828","0.15519956002632776","0.15519956002632776","0.15519956002632776","0.15230161321659882","0.15230161321659882","0.15230161321659882","0.0985718505953749","0.0985718505953749","0.0985718505953749"
"356","0.09770609515408675","0.09770609515408675","0.09770609515408675","0.1551252965380748","0.1551252965380748","0.1551252965380748","0.1518125486622254","0.1518125486622254","0.1518125486622254","0.09858181818077962","0.09858181818077962","0.09858181818077962"
"357","0.09769863914698362","0.09769863914698362","0.09769863914698362","0.1551705948015054","0.1551705948015054","0.1551705948015054","0.1512858359515667","0.1512858359515667","0.1512858359515667","0.09854943020890157","0.09854943020890157","0.09854943020890157"
"358","0.0977197736998399","0.0977197736998399","0.0977197736998399","0.15512172177433967","0.15512172177433967","0.15512172177433967","0.15146158056954542","0.15146158056954542","0.15146158056954542","0.0985410230482618","0.0985410230482618","0.0985410230482618"
"359","0.09766425131509701","0.09766425131509701","0.09766425131509701","0.1549833183735609","0.1549833183735609","0.1549833183735609","0.15178250024716058","0.15178250024716058","0.15178250024716058","0.09862337715923786","0.09862337715923786","0.09862337715923786"
"360","0.09768940174331267","0.09768940174331267","0.09768940174331267","0.15502729852994282","0.15502729852994282","0.15502729852994282","0.15212884845832983","0.15212884845832983","0.15212884845832983","0.09855839915573597","0.09855839915573597","0.09855839915573597"
"361","0.09764879466344913","0.09764879466344913","0.09764879466344913","0.15487075671553613","0.15487075671553613","0.15487075671553613","0.15253440208733082","0.15253440208733082","0.15253440208733082","0.09859727881848812","0.09859727881848812","0.09859727881848812"
"362","0.09769318037976821","0.09769318037976821","0.09769318037976821","0.1550216653694709","0.1550216653694709","0.1550216653694709","0.15252183052400747","0.15252183052400747","0.15252183052400747","0.09857977077364921","0.09857977077364921","0.09857977077364921"
"363","0.09766446990271409","0.09766446990271409","0.09766446990271409","0.15504891318579514","0.15504891318579514","0.15504891318579514","0.15248665827016036","0.15248665827016036","0.15248665827016036","0.09859280208746592","0.09859280208746592","0.09859280208746592"
