"Step","Adam-5 - disc_loss","Adam-5 - disc_loss__MIN","Adam-5 - disc_loss__MAX","SGD-1 - disc_loss","SGD-1 - disc_loss__MIN","SGD-1 - disc_loss__MAX","SGD-5 - disc_loss","SGD-5 - disc_loss__MIN","SGD-5 - disc_loss__MAX","Adam-1 - disc_loss","Adam-1 - disc_loss__MIN","Adam-1 - disc_loss__MAX"
"555","1.3578751397132873","1.3578751397132873","1.3578751397132873","1.3845774590969087","1.3845774590969087","1.3845774590969087","1.381704752643903","1.381704752643903","1.381704752643903","1.3670934345324834","1.3670934345324834","1.3670934345324834"
"556","1.3587490653991698","1.3587490653991698","1.3587490653991698","1.3836657611529033","1.3836657611529033","1.3836657611529033","1.3820215884844462","1.3820215884844462","1.3820215884844462","1.3678287603457768","1.3678287603457768","1.3678287603457768"
"557","1.3582217911879222","1.3582217911879222","1.3582217911879222","1.3806459629535675","1.3806459629535675","1.3806459629535675","1.3821723143259683","1.3821723143259683","1.3821723143259683","1.367814487616221","1.367814487616221","1.367814487616221"
"558","1.3592282074689865","1.3592282074689865","1.3592282074689865","1.3847743727763493","1.3847743727763493","1.3847743727763493","1.3832017942269643","1.3832017942269643","1.3832017942269643","1.3670497423410415","1.3670497423410415","1.3670497423410415"
"559","1.3604573545853298","1.3604573545853298","1.3604573545853298","1.3838807445764543","1.3838807445764543","1.3838807445764543","1.3812092665831248","1.3812092665831248","1.3812092665831248","1.3663319985071818","1.3663319985071818","1.3663319985071818"
"560","1.3592193911472956","1.3592193911472956","1.3592193911472956","1.3857780561844508","1.3857780561844508","1.3857780561844508","1.3811243470509846","1.3811243470509846","1.3811243470509846","1.3670262934764226","1.3670262934764226","1.3670262934764226"
"561","1.357994456489881","1.357994456489881","1.357994456489881","1.382312067548434","1.382312067548434","1.382312067548434","1.3822533631324767","1.3822533631324767","1.3822533631324767","1.3668815422058105","1.3668815422058105","1.3668815422058105"
"562","1.3584256172180176","1.3584256172180176","1.3584256172180176","1.3867744555075963","1.3867744555075963","1.3867744555075963","1.3814747343460718","1.3814747343460718","1.3814747343460718","1.3664295544226965","1.3664295544226965","1.3664295544226965"
"563","1.3604003846645356","1.3604003846645356","1.3604003846645356","1.3819947030146917","1.3819947030146917","1.3819947030146917","1.3814445739984513","1.3814445739984513","1.3814445739984513","1.3669489413499831","1.3669489413499831","1.3669489413499831"
"564","1.359250171383222","1.359250171383222","1.359250171383222","1.386960770090421","1.386960770090421","1.386960770090421","1.380252403219541","1.380252403219541","1.380252403219541","1.3664227934678395","1.3664227934678395","1.3664227934678395"
"565","1.3584478133916855","1.3584478133916855","1.3584478133916855","1.3813707149028778","1.3813707149028778","1.3813707149028778","1.3792948232094446","1.3792948232094446","1.3792948232094446","1.3663434304793676","1.3663434304793676","1.3663434304793676"
"566","1.358391563097636","1.358391563097636","1.358391563097636","1.3880707275867463","1.3880707275867463","1.3880707275867463","1.3797048562765122","1.3797048562765122","1.3797048562765122","1.3644175793727238","1.3644175793727238","1.3644175793727238"
"567","1.3592953979969025","1.3592953979969025","1.3592953979969025","1.383424435853958","1.383424435853958","1.383424435853958","1.378113939166069","1.378113939166069","1.378113939166069","1.3675202669699986","1.3675202669699986","1.3675202669699986"
"568","1.3591174632310867","1.3591174632310867","1.3591174632310867","1.3867512657245","1.3867512657245","1.3867512657245","1.3790055757761002","1.3790055757761002","1.3790055757761002","1.3680644518136977","1.3680644518136977","1.3680644518136977"
"569","1.3591054073969524","1.3591054073969524","1.3591054073969524","1.3846376430988312","1.3846376430988312","1.3846376430988312","1.3783072177569071","1.3783072177569071","1.3783072177569071","1.3679839565356573","1.3679839565356573","1.3679839565356573"
"570","1.359935734272003","1.359935734272003","1.359935734272003","1.3847510766983033","1.3847510766983033","1.3847510766983033","1.3800310643513998","1.3800310643513998","1.3800310643513998","1.3684147133429845","1.3684147133429845","1.3684147133429845"
"571","1.3584494219223657","1.3584494219223657","1.3584494219223657","1.3861468762159348","1.3861468762159348","1.3861468762159348","1.3803053053220113","1.3803053053220113","1.3803053053220113","1.368131445646286","1.368131445646286","1.368131445646286"
"572","1.3584415193398793","1.3584415193398793","1.3584415193398793","1.3833557774623235","1.3833557774623235","1.3833557774623235","1.3805692811806998","1.3805692811806998","1.3805692811806998","1.3676239399115244","1.3676239399115244","1.3676239399115244"
"573","1.3588670021295548","1.3588670021295548","1.3588670021295548","1.3830223041772842","1.3830223041772842","1.3830223041772842","1.379456407825152","1.379456407825152","1.379456407825152","1.3673686877886455","1.3673686877886455","1.3673686877886455"
"574","1.3612061073382695","1.3612061073382695","1.3612061073382695","1.3848930718501409","1.3848930718501409","1.3848930718501409","1.3774605518579484","1.3774605518579484","1.3774605518579484","1.3690013295412065","1.3690013295412065","1.3690013295412065"
"575","1.3596303755044936","1.3596303755044936","1.3596303755044936","1.385215039451917","1.385215039451917","1.385215039451917","1.3775705428918203","1.3775705428918203","1.3775705428918203","1.3685069912672043","1.3685069912672043","1.3685069912672043"
"576","1.3614042007923126","1.3614042007923126","1.3614042007923126","1.3867508182922998","1.3867508182922998","1.3867508182922998","1.3791148060560225","1.3791148060560225","1.3791148060560225","1.3690363371372223","1.3690363371372223","1.3690363371372223"
"577","1.3597368808587391","1.3597368808587391","1.3597368808587391","1.3838084600369136","1.3838084600369136","1.3838084600369136","1.3795332151651383","1.3795332151651383","1.3795332151651383","1.367476548353831","1.367476548353831","1.367476548353831"
"578","1.3592620756228764","1.3592620756228764","1.3592620756228764","1.3886578037341435","1.3886578037341435","1.3886578037341435","1.3789683240652084","1.3789683240652084","1.3789683240652084","1.3685014228026071","1.3685014228026071","1.3685014228026071"
"579","1.3612078048785528","1.3612078048785528","1.3612078048785528","1.3839537978172303","1.3839537978172303","1.3839537978172303","1.378900931874911","1.378900931874911","1.378900931874911","1.3688590133190155","1.3688590133190155","1.3688590133190155"
"580","1.3589369157950084","1.3589369157950084","1.3589369157950084","1.385523978471756","1.385523978471756","1.385523978471756","1.3803733984629314","1.3803733984629314","1.3803733984629314","1.3678584951162338","1.3678584951162338","1.3678584951162338"
"581","1.359280091325442","1.359280091325442","1.359280091325442","1.385717672308286","1.385717672308286","1.385717672308286","1.3810002332925797","1.3810002332925797","1.3810002332925797","1.3695777700344722","1.3695777700344722","1.3695777700344722"
"582","1.3608892675240833","1.3608892675240833","1.3608892675240833","1.3846821371714275","1.3846821371714275","1.3846821371714275","1.3815428920586903","1.3815428920586903","1.3815428920586903","1.3682675929864248","1.3682675929864248","1.3682675929864248"
"583","1.3605190400282543","1.3605190400282543","1.3605190400282543","1.3842490047216416","1.3842490047216416","1.3842490047216416","1.3824044825633366","1.3824044825633366","1.3824044825633366","1.3679640330870946","1.3679640330870946","1.3679640330870946"
"584","1.3596260434389114","1.3596260434389114","1.3596260434389114","1.3845612388849258","1.3845612388849258","1.3845612388849258","1.3824613904953003","1.3824613904953003","1.3824613904953003","1.3676546537876129","1.3676546537876129","1.3676546537876129"
"585","1.3597507325808207","1.3597507325808207","1.3597507325808207","1.3854872765143713","1.3854872765143713","1.3854872765143713","1.3821957552433013","1.3821957552433013","1.3821957552433013","1.3697023193041484","1.3697023193041484","1.3697023193041484"
"586","1.3585615688562394","1.3585615688562394","1.3585615688562394","1.3858343336979548","1.3858343336979548","1.3858343336979548","1.3833183320363363","1.3833183320363363","1.3833183320363363","1.3668230579296747","1.3668230579296747","1.3668230579296747"
"587","1.3607309663295746","1.3607309663295746","1.3607309663295746","1.3859327497084934","1.3859327497084934","1.3859327497084934","1.3836561417579651","1.3836561417579651","1.3836561417579651","1.3669830187161764","1.3669830187161764","1.3669830187161764"
"588","1.3594772346814474","1.3594772346814474","1.3594772346814474","1.3833939929803212","1.3833939929803212","1.3833939929803212","1.3822432319323221","1.3822432319323221","1.3822432319323221","1.3684145132700603","1.3684145132700603","1.3684145132700603"
"589","1.3587989823023479","1.3587989823023479","1.3587989823023479","1.3837844423453014","1.3837844423453014","1.3837844423453014","1.3824917042255402","1.3824917042255402","1.3824917042255402","1.3680317233006158","1.3680317233006158","1.3680317233006158"
"590","1.35986989458402","1.35986989458402","1.35986989458402","1.3837795966863633","1.3837795966863633","1.3837795966863633","1.3803795305887858","1.3803795305887858","1.3803795305887858","1.367401172320048","1.367401172320048","1.367401172320048"
"591","1.3610471097628276","1.3610471097628276","1.3610471097628276","1.3847015664974849","1.3847015664974849","1.3847015664974849","1.3811641436815263","1.3811641436815263","1.3811641436815263","1.367919909755389","1.367919909755389","1.367919909755389"
"592","1.360483096241951","1.360483096241951","1.360483096241951","1.3835047713915507","1.3835047713915507","1.3835047713915507","1.380579021970431","1.380579021970431","1.380579021970431","1.3684865508476893","1.3684865508476893","1.3684865508476893"
"593","1.3603906369209289","1.3603906369209289","1.3603906369209289","1.3832219447692236","1.3832219447692236","1.3832219447692236","1.3803905276457469","1.3803905276457469","1.3803905276457469","1.3687413189808528","1.3687413189808528","1.3687413189808528"
"594","1.3595872328678766","1.3595872328678766","1.3595872328678766","1.383957656621933","1.383957656621933","1.383957656621933","1.3812053618828455","1.3812053618828455","1.3812053618828455","1.367402556538582","1.367402556538582","1.367402556538582"
"595","1.3609124606847762","1.3609124606847762","1.3609124606847762","1.3828541461626689","1.3828541461626689","1.3828541461626689","1.3807335418462754","1.3807335418462754","1.3807335418462754","1.3683822113275528","1.3683822113275528","1.3683822113275528"
"596","1.3600381622711817","1.3600381622711817","1.3600381622711817","1.3825688008467356","1.3825688008467356","1.3825688008467356","1.3809271981318791","1.3809271981318791","1.3809271981318791","1.3688582597176233","1.3688582597176233","1.3688582597176233"
"597","1.3591446030139922","1.3591446030139922","1.3591446030139922","1.3893239827950796","1.3893239827950796","1.3893239827950796","1.3808297034104664","1.3808297034104664","1.3808297034104664","1.3673060154914856","1.3673060154914856","1.3673060154914856"
"598","1.3601085213820139","1.3601085213820139","1.3601085213820139","1.3849865859746933","1.3849865859746933","1.3849865859746933","1.379842777053515","1.379842777053515","1.379842777053515","1.36894822259744","1.36894822259744","1.36894822259744"
"599","1.3602026615540186","1.3602026615540186","1.3602026615540186","1.382960524360339","1.382960524360339","1.382960524360339","1.3817549246549605","1.3817549246549605","1.3817549246549605","1.3682380672295889","1.3682380672295889","1.3682380672295889"
"600","1.36102731804053","1.36102731804053","1.36102731804053","1.383138112227122","1.383138112227122","1.383138112227122","1.3814144351085027","1.3814144351085027","1.3814144351085027","1.367902678847313","1.367902678847313","1.367902678847313"
"601","1.3598528456687928","1.3598528456687928","1.3598528456687928","1.3848488509655","1.3848488509655","1.3848488509655","1.3821945095062256","1.3821945095062256","1.3821945095062256","1.3681553332010905","1.3681553332010905","1.3681553332010905"
"602","1.360117246111234","1.360117246111234","1.360117246111234","1.38637180129687","1.38637180129687","1.38637180129687","1.3817083350817363","1.3817083350817363","1.3817083350817363","1.3688984622557958","1.3688984622557958","1.3688984622557958"
"603","1.3598374259471893","1.3598374259471893","1.3598374259471893","1.3846929083267847","1.3846929083267847","1.3846929083267847","1.3803793527682622","1.3803793527682622","1.3803793527682622","1.3678331283728282","1.3678331283728282","1.3678331283728282"
"604","1.3605142176151275","1.3605142176151275","1.3605142176151275","1.386005211075147","1.386005211075147","1.386005211075147","1.3809513235092163","1.3809513235092163","1.3809513235092163","1.3681814664602279","1.3681814664602279","1.3681814664602279"
"605","1.3609302653868993","1.3609302653868993","1.3609302653868993","1.3828553591171902","1.3828553591171902","1.3828553591171902","1.3825993371009826","1.3825993371009826","1.3825993371009826","1.3669238503774006","1.3669238503774006","1.3669238503774006"
"606","1.358414077758789","1.358414077758789","1.358414077758789","1.3881060099601745","1.3881060099601745","1.3881060099601745","1.3816067483027776","1.3816067483027776","1.3816067483027776","1.368954700231552","1.368954700231552","1.368954700231552"
"607","1.3592727061112722","1.3592727061112722","1.3592727061112722","1.382233938773473","1.382233938773473","1.382233938773473","1.3818318663040796","1.3818318663040796","1.3818318663040796","1.3682091802358627","1.3682091802358627","1.3682091802358627"
"608","1.3605839329957963","1.3605839329957963","1.3605839329957963","1.3842522156238557","1.3842522156238557","1.3842522156238557","1.3811984940369924","1.3811984940369924","1.3811984940369924","1.3675878385702769","1.3675878385702769","1.3675878385702769"
"609","1.3595488729079563","1.3595488729079563","1.3595488729079563","1.385501866340637","1.385501866340637","1.385501866340637","1.3808253133296966","1.3808253133296966","1.3808253133296966","1.367184535463651","1.367184535463651","1.367184535463651"
"610","1.3599983062346777","1.3599983062346777","1.3599983062346777","1.3852949484189352","1.3852949484189352","1.3852949484189352","1.3810388859113056","1.3810388859113056","1.3810388859113056","1.3692933919032415","1.3692933919032415","1.3692933919032415"
"611","1.3617112590869267","1.3617112590869267","1.3617112590869267","1.3828521579504014","1.3828521579504014","1.3828521579504014","1.3798049549261728","1.3798049549261728","1.3798049549261728","1.3695096045732498","1.3695096045732498","1.3695096045732498"
"612","1.3596018556753795","1.3596018556753795","1.3596018556753795","1.3854657105604808","1.3854657105604808","1.3854657105604808","1.381140621304512","1.381140621304512","1.381140621304512","1.3681397489706675","1.3681397489706675","1.3681397489706675"
"613","1.3592503321170808","1.3592503321170808","1.3592503321170808","1.3831421176592509","1.3831421176592509","1.3831421176592509","1.3811259909470877","1.3811259909470877","1.3811259909470877","1.3689810401201248","1.3689810401201248","1.3689810401201248"
"614","1.3604927152395248","1.3604927152395248","1.3604927152395248","1.3843163466453552","1.3843163466453552","1.3843163466453552","1.3800394823153814","1.3800394823153814","1.3800394823153814","1.369932189186414","1.369932189186414","1.369932189186414"
"615","1.3604339025417964","1.3604339025417964","1.3604339025417964","1.3868903877337773","1.3868903877337773","1.3868903877337773","1.3807611946264904","1.3807611946264904","1.3807611946264904","1.369129562775294","1.369129562775294","1.369129562775294"
"616","1.3578156999746958","1.3578156999746958","1.3578156999746958","1.3864996371666591","1.3864996371666591","1.3864996371666591","1.3814864534139633","1.3814864534139633","1.3814864534139633","1.3692646187543869","1.3692646187543869","1.3692646187543869"
"617","1.358357044061025","1.358357044061025","1.358357044061025","1.3842265711228052","1.3842265711228052","1.3842265711228052","1.3807385609547298","1.3807385609547298","1.3807385609547298","1.3678317791223527","1.3678317791223527","1.3678317791223527"
"618","1.3579816629489263","1.3579816629489263","1.3579816629489263","1.3852947113911311","1.3852947113911311","1.3852947113911311","1.3807336773475012","1.3807336773475012","1.3807336773475012","1.3683212792873383","1.3683212792873383","1.3683212792873383"
"619","1.3593440143267315","1.3593440143267315","1.3593440143267315","1.3858143840233486","1.3858143840233486","1.3858143840233486","1.380393183628718","1.380393183628718","1.380393183628718","1.3679608243703842","1.3679608243703842","1.3679608243703842"
"620","1.3598380370934804","1.3598380370934804","1.3598380370934804","1.3851328678925832","1.3851328678925832","1.3851328678925832","1.3820515674352647","1.3820515674352647","1.3820515674352647","1.3684398516019185","1.3684398516019185","1.3684398516019185"
"621","1.3608832969268163","1.3608832969268163","1.3608832969268163","1.38321561952432","1.38321561952432","1.38321561952432","1.3812603058417638","1.3812603058417638","1.3812603058417638","1.3682129079103469","1.3682129079103469","1.3682129079103469"
"622","1.3607350359360377","1.3607350359360377","1.3607350359360377","1.386534941593806","1.386534941593806","1.386534941593806","1.3814508696397145","1.3814508696397145","1.3814508696397145","1.3689258110523224","1.3689258110523224","1.3689258110523224"
"623","1.362038833896319","1.362038833896319","1.362038833896319","1.38460314253966","1.38460314253966","1.38460314253966","1.3810857303937276","1.3810857303937276","1.3810857303937276","1.369123361905416","1.369123361905416","1.369123361905416"
"624","1.3621343117952347","1.3621343117952347","1.3621343117952347","1.3859188866615295","1.3859188866615295","1.3859188866615295","1.3805127290884653","1.3805127290884653","1.3805127290884653","1.3694889680544535","1.3694889680544535","1.3694889680544535"
"625","1.361380243897438","1.361380243897438","1.361380243897438","1.3846547853946687","1.3846547853946687","1.3846547853946687","1.3813023044665655","1.3813023044665655","1.3813023044665655","1.3702551607290905","1.3702551607290905","1.3702551607290905"
"626","1.3611259055137634","1.3611259055137634","1.3611259055137634","1.380507667263349","1.380507667263349","1.380507667263349","1.3809599689642589","1.3809599689642589","1.3809599689642589","1.3683099871873856","1.3683099871873856","1.3683099871873856"
"627","1.3596537566184999","1.3596537566184999","1.3596537566184999","1.3857296828428904","1.3857296828428904","1.3857296828428904","1.3810158240795136","1.3810158240795136","1.3810158240795136","1.369526192744573","1.369526192744573","1.369526192744573"
"628","1.361521664261818","1.361521664261818","1.361521664261818","1.3852289015054702","1.3852289015054702","1.3852289015054702","1.379083534280459","1.379083534280459","1.379083534280459","1.37010369737943","1.37010369737943","1.37010369737943"
"629","1.3622912110884984","1.3622912110884984","1.3622912110884984","1.3841250361998876","1.3841250361998876","1.3841250361998876","1.3809697963794072","1.3809697963794072","1.3809697963794072","1.3700198509295782","1.3700198509295782","1.3700198509295782"
"630","1.360445386171341","1.360445386171341","1.360445386171341","1.3847425282001495","1.3847425282001495","1.3847425282001495","1.3810754090547561","1.3810754090547561","1.3810754090547561","1.3695026234785717","1.3695026234785717","1.3695026234785717"
"631","1.360864659746488","1.360864659746488","1.360864659746488","1.3835935785373052","1.3835935785373052","1.3835935785373052","1.3796610476573308","1.3796610476573308","1.3796610476573308","1.3684281792243322","1.3684281792243322","1.3684281792243322"
"632","1.3621448763211568","1.3621448763211568","1.3621448763211568","1.3884653403361638","1.3884653403361638","1.3884653403361638","1.3809800217549006","1.3809800217549006","1.3809800217549006","1.3705034760634105","1.3705034760634105","1.3705034760634105"
"633","1.3611520127455394","1.3611520127455394","1.3611520127455394","1.3843929674228033","1.3843929674228033","1.3843929674228033","1.3790675485134125","1.3790675485134125","1.3790675485134125","1.3696298901240032","1.3696298901240032","1.3696298901240032"
"634","1.3603798133134841","1.3603798133134841","1.3603798133134841","1.3860973264773686","1.3860973264773686","1.3860973264773686","1.3800257182121276","1.3800257182121276","1.3800257182121276","1.3686537043253582","1.3686537043253582","1.3686537043253582"
"635","1.3607828197876612","1.3607828197876612","1.3607828197876612","1.3828737578789394","1.3828737578789394","1.3828737578789394","1.3805543112754821","1.3805543112754821","1.3805543112754821","1.369808812936147","1.369808812936147","1.369808812936147"
"636","1.3617511608203252","1.3617511608203252","1.3617511608203252","1.3867509526014328","1.3867509526014328","1.3867509526014328","1.381308334271113","1.381308334271113","1.381308334271113","1.3703935543696086","1.3703935543696086","1.3703935543696086"
"637","1.3597915514310202","1.3597915514310202","1.3597915514310202","1.3833736977974573","1.3833736977974573","1.3833736977974573","1.3805919269720712","1.3805919269720712","1.3805919269720712","1.3697435975074768","1.3697435975074768","1.3697435975074768"
"638","1.361739159822464","1.361739159822464","1.361739159822464","1.3848313335577647","1.3848313335577647","1.3848313335577647","1.3812202380100886","1.3812202380100886","1.3812202380100886","1.3703725705544154","1.3703725705544154","1.3703725705544154"
"639","1.3620992628733317","1.3620992628733317","1.3620992628733317","1.3826683376232782","1.3826683376232782","1.3826683376232782","1.3823174538215002","1.3823174538215002","1.3823174538215002","1.369904357989629","1.369904357989629","1.369904357989629"
"640","1.3608758809169132","1.3608758809169132","1.3608758809169132","1.3850651069482167","1.3850651069482167","1.3850651069482167","1.380955991546313","1.380955991546313","1.380955991546313","1.3700114669402441","1.3700114669402441","1.3700114669402441"
"641","1.3611888225873312","1.3611888225873312","1.3611888225873312","1.386577101945877","1.386577101945877","1.386577101945877","1.3815724436442058","1.3815724436442058","1.3815724436442058","1.370529694755872","1.370529694755872","1.370529694755872"
"642","1.3613874026139576","1.3613874026139576","1.3613874026139576","1.3838617704312006","1.3838617704312006","1.3838617704312006","1.3811900784571967","1.3811900784571967","1.3811900784571967","1.3699037518103918","1.3699037518103918","1.3699037518103918"
"643","1.361678208510081","1.361678208510081","1.361678208510081","1.3860398115714392","1.3860398115714392","1.3860398115714392","1.38265052040418","1.38265052040418","1.38265052040418","1.3724550596872966","1.3724550596872966","1.3724550596872966"
"644","1.3618486299117407","1.3618486299117407","1.3618486299117407","1.38426316678524","1.38426316678524","1.38426316678524","1.3815752691030503","1.3815752691030503","1.3815752691030503","1.3714759341875713","1.3714759341875713","1.3714759341875713"
"645","1.3607672013839085","1.3607672013839085","1.3607672013839085","1.387755723198255","1.387755723198255","1.387755723198255","1.3819064911206562","1.3819064911206562","1.3819064911206562","1.3712394126256306","1.3712394126256306","1.3712394126256306"
"646","1.3613117957115173","1.3613117957115173","1.3613117957115173","1.3811666854222615","1.3811666854222615","1.3811666854222615","1.3818369883298873","1.3818369883298873","1.3818369883298873","1.370831765929858","1.370831765929858","1.370831765929858"
"647","1.3610243606567383","1.3610243606567383","1.3610243606567383","1.3868293390671411","1.3868293390671411","1.3868293390671411","1.3819552147388459","1.3819552147388459","1.3819552147388459","1.3717782940467198","1.3717782940467198","1.3717782940467198"
"648","1.3606765909989675","1.3606765909989675","1.3606765909989675","1.3841612939039867","1.3841612939039867","1.3841612939039867","1.3810346055030822","1.3810346055030822","1.3810346055030822","1.3712916493415832","1.3712916493415832","1.3712916493415832"
"649","1.3612698674201966","1.3612698674201966","1.3612698674201966","1.3853998943169912","1.3853998943169912","1.3853998943169912","1.3812121669451396","1.3812121669451396","1.3812121669451396","1.3705572869380316","1.3705572869380316","1.3705572869380316"
"650","1.3609982506434122","1.3609982506434122","1.3609982506434122","1.3853183046976725","1.3853183046976725","1.3853183046976725","1.3821570159991583","1.3821570159991583","1.3821570159991583","1.3703822163740793","1.3703822163740793","1.3703822163740793"
"651","1.363114008506139","1.363114008506139","1.363114008506139","1.3858048490683237","1.3858048490683237","1.3858048490683237","1.3827155156930289","1.3827155156930289","1.3827155156930289","1.3704499570528665","1.3704499570528665","1.3704499570528665"
"652","1.3611778491735458","1.3611778491735458","1.3611778491735458","1.3841507782538731","1.3841507782538731","1.3841507782538731","1.3829766452312469","1.3829766452312469","1.3829766452312469","1.3709501367807388","1.3709501367807388","1.3709501367807388"
"653","1.3621745963891347","1.3621745963891347","1.3621745963891347","1.3845788586139678","1.3845788586139678","1.3845788586139678","1.3814894314606985","1.3814894314606985","1.3814894314606985","1.3724745061000188","1.3724745061000188","1.3724745061000188"
"654","1.361895831823349","1.361895831823349","1.361895831823349","1.3833378605047861","1.3833378605047861","1.3833378605047861","1.3809329458077748","1.3809329458077748","1.3809329458077748","1.3726453681786854","1.3726453681786854","1.3726453681786854"
"655","1.3625722098350526","1.3625722098350526","1.3625722098350526","1.3865959902604421","1.3865959902604421","1.3865959902604421","1.3820977572600046","1.3820977572600046","1.3820977572600046","1.3703686420122783","1.3703686420122783","1.3703686420122783"
"656","1.3613317348559697","1.3613317348559697","1.3613317348559697","1.3863930372397104","1.3863930372397104","1.3863930372397104","1.380583973725637","1.380583973725637","1.380583973725637","1.3711549210548402","1.3711549210548402","1.3711549210548402"
"657","1.3623668426275253","1.3623668426275253","1.3623668426275253","1.3825174846251806","1.3825174846251806","1.3825174846251806","1.381423494418462","1.381423494418462","1.381423494418462","1.3706265290578206","1.3706265290578206","1.3706265290578206"
"658","1.3627657840649288","1.3627657840649288","1.3627657840649288","1.3838057452440262","1.3838057452440262","1.3838057452440262","1.3822039699554443","1.3822039699554443","1.3822039699554443","1.3718859861294428","1.3718859861294428","1.3718859861294428"
"659","1.3625972644488016","1.3625972644488016","1.3625972644488016","1.3870831155776977","1.3870831155776977","1.3870831155776977","1.3825840834776562","1.3825840834776562","1.3825840834776562","1.3707046804825465","1.3707046804825465","1.3707046804825465"
"660","1.3620487727721533","1.3620487727721533","1.3620487727721533","1.386216899752617","1.386216899752617","1.386216899752617","1.3832280892133713","1.3832280892133713","1.3832280892133713","1.3717269929250082","1.3717269929250082","1.3717269929250082"
"661","1.3614708868662517","1.3614708868662517","1.3614708868662517","1.385100664893786","1.385100664893786","1.385100664893786","1.3820317804813385","1.3820317804813385","1.3820317804813385","1.3715525895357132","1.3715525895357132","1.3715525895357132"
"662","1.362304407755534","1.362304407755534","1.362304407755534","1.3838838837544123","1.3838838837544123","1.3838838837544123","1.382108480334282","1.382108480334282","1.382108480334282","1.3705268412828446","1.3705268412828446","1.3705268412828446"
"663","1.362016002337138","1.362016002337138","1.362016002337138","1.3839096361398697","1.3839096361398697","1.3839096361398697","1.3818752167622248","1.3818752167622248","1.3818752167622248","1.3705239967505136","1.3705239967505136","1.3705239967505136"
"664","1.3629206172625223","1.3629206172625223","1.3629206172625223","1.3836240847905477","1.3836240847905477","1.3836240847905477","1.3812776019175848","1.3812776019175848","1.3812776019175848","1.3720203441381456","1.3720203441381456","1.3720203441381456"
"665","1.3625028510888417","1.3625028510888417","1.3625028510888417","1.383908961613973","1.383908961613973","1.383908961613973","1.3828480897347133","1.3828480897347133","1.3828480897347133","1.3722356710831325","1.3722356710831325","1.3722356710831325"
"666","1.364391271273295","1.364391271273295","1.364391271273295","1.3871038929621378","1.3871038929621378","1.3871038929621378","1.3829129240910212","1.3829129240910212","1.3829129240910212","1.372166761358579","1.372166761358579","1.372166761358579"
"667","1.3615601116418838","1.3615601116418838","1.3615601116418838","1.3828554306427638","1.3828554306427638","1.3828554306427638","1.3832935430606206","1.3832935430606206","1.3832935430606206","1.3741884507735571","1.3741884507735571","1.3741884507735571"
"668","1.3629055736462274","1.3629055736462274","1.3629055736462274","1.3833667133251826","1.3833667133251826","1.3833667133251826","1.3832377330462138","1.3832377330462138","1.3832377330462138","1.3708935489257177","1.3708935489257177","1.3708935489257177"
"669","1.362171101172765","1.362171101172765","1.362171101172765","1.3853910505771636","1.3853910505771636","1.3853910505771636","1.3820575002829234","1.3820575002829234","1.3820575002829234","1.3715428088108699","1.3715428088108699","1.3715428088108699"
"670","1.3634054758151373","1.3634054758151373","1.3634054758151373","1.3851603587468466","1.3851603587468466","1.3851603587468466","1.3823677486181258","1.3823677486181258","1.3823677486181258","1.3707201087474823","1.3707201087474823","1.3707201087474823"
"671","1.3623546143372853","1.3623546143372853","1.3623546143372853","1.3843857846657435","1.3843857846657435","1.3843857846657435","1.382046782374382","1.382046782374382","1.382046782374382","1.3723342009385426","1.3723342009385426","1.3723342009385426"
"672","1.3628620799382527","1.3628620799382527","1.3628620799382527","1.38229631960392","1.38229631960392","1.38229631960392","1.3806470129887263","1.3806470129887263","1.3806470129887263","1.370939148068428","1.370939148068428","1.370939148068428"
"673","1.3635569546620052","1.3635569546620052","1.3635569546620052","1.3870627403259277","1.3870627403259277","1.3870627403259277","1.3817822780211766","1.3817822780211766","1.3817822780211766","1.3718306642770768","1.3718306642770768","1.3718306642770768"
"674","1.3637435295184452","1.3637435295184452","1.3637435295184452","1.383486646215121","1.383486646215121","1.383486646215121","1.380858455101649","1.380858455101649","1.380858455101649","1.371137293378512","1.371137293378512","1.371137293378512"
"675","1.3642711754639942","1.3642711754639942","1.3642711754639942","1.3864905053377152","1.3864905053377152","1.3864905053377152","1.3814676370223362","1.3814676370223362","1.3814676370223362","1.3704666650295259","1.3704666650295259","1.3704666650295259"
"676","1.362996871670087","1.362996871670087","1.362996871670087","1.3848909330368042","1.3848909330368042","1.3848909330368042","1.382308895389239","1.382308895389239","1.382308895389239","1.371427425146103","1.371427425146103","1.371427425146103"
"677","1.3637243382136026","1.3637243382136026","1.3637243382136026","1.3841126567125321","1.3841126567125321","1.3841126567125321","1.3810967818895976","1.3810967818895976","1.3810967818895976","1.3693390985329945","1.3693390985329945","1.3693390985329945"
"678","1.3626794880628585","1.3626794880628585","1.3626794880628585","1.3879006518920263","1.3879006518920263","1.3879006518920263","1.3816551526387533","1.3816551526387533","1.3816551526387533","1.3702527554829915","1.3702527554829915","1.3702527554829915"
"679","1.362837593158086","1.362837593158086","1.362837593158086","1.384805471698443","1.384805471698443","1.384805471698443","1.381934002240499","1.381934002240499","1.381934002240499","1.3706896607081096","1.3706896607081096","1.3706896607081096"
